S.No,Tag UID,Cluster,Plant,Line,Plant SAP Code,Section,Section Number,Equipment Group,Equipment Subtype,Tag Name,Source Item ID,Path,Address,Description,Unit Of Measurement,Min,Max,UCL,LCL,Tag Type,Data Source,Variable Type,Location,Control Variable,Feeder Variable,Variable Group,Criticality,Sampling Interval,Process,Mechanical,E_I,Quality,Safety,Environmental,Cutoff,Make_Supplier,Delta Minimum,Historian Code,KPI
,C-SDCW2-CL1-L-PV-492SB1_LT01,Central,SDCW,2,SD01,Cooler,1,Storage,Silo,492SB1_LT01,,ns=2;s=1:492SB1_LT01?Value,,"Clinker Silo, Level",meter,0,45.0,,,Analog,Sensor,Level,,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CL1-F-PV-492SL1_WT01,Central,SDCW,2,SD01,Cooler,1,Cooler,Belt Conveyor,492SL1_WT01,,ns=2;s=1:492SL1_WT01?Value,,DBC Belt Weigher TPH,TPH,0,281.8,,,Analog,Sensor,Flow,,,,PV,High,3s,1.0,,,,,,,,,,1.0
,C-SDCW2-CM2-I-PV-512DB1_IT01,Central,SDCW,2,SD01,Cement Mill,2,Conveyor,Deep Pan Conveyor,512DB1_IT01,,ns=2;s=1:512DB1_IT01?Value,,"Pan Conveyor, Current Signal",Amps,0,125.0,,,Analog,Sensor,Current,,,,PV,High,3s,1.0,,1.0,,,,,,,,
,C-SDCW2-CM2-L-PV-512HP1_LT01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Others,512HP1_LT01,,ns=2;s=1:512HP1_LT01?Value,,"Clinker Hopp, Lvl Txr",meter,0,13.0,,,Analog,Sensor,Level,,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-L-PV-512HP2_LT01,Central,SDCW,2,SD01,Cement Mill,2,Storage,Hopper,512HP2_LT01,,ns=2;s=1:512HP2_LT01?Value,,"Gypsum Hopper, Level Transmitter",meter,0,10.0,,,Analog,Sensor,Level,,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-F-PV-532DP1_FT01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Others,532DP1_FT01,,ns=2;s=1:532DP1_FT01?Value,,Chemical Dosing Pump Flow,Lit/hr,0,500.0,,,Analog,Sensor,Flow,,,,PV,Medium,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-R-PV-532DP1_ST01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Others,532DP1_ST01,,ns=2;s=1:532DP1_ST01?Value,,Dosing Pump RPM,RPM,0,1500.0,,,Analog,Sensor,Speed,,,,PV,High,3s,1.0,,,,,1.0,,,,,
,C-SDCW2-CM2-F-PV-532WF1_FT01,Central,SDCW,2,SD01,Cement Mill,2,Feeder,Weigh Feeder,532WF1_FT01,,ns=2;s=1:532WF1_FT01?Value,,"Line 2 WF for Clinker, Feed Rate",TPH,0,210.0,,,Analog,Sensor,Flow,,,,PV,High,3s,1.0,,,,,,,,,,1.0
,C-SDCW2-CM2-I-PV-532WF1_IT01,Central,SDCW,2,SD01,Cement Mill,2,Feeder,Weigh Feeder,532WF1_IT01,,ns=2;s=1:532WF1_IT01?Value,,"WF for Gypsum, Mot Curr ",Amps,0,7.0,,,Analog,Sensor,Current,,,,PV,High,3s,1.0,,1.0,,,,,,,,
,C-SDCW2-CM2-R-PV-532WF1_ST01,Central,SDCW,2,SD01,Cement Mill,2,Feeder,Weigh Feeder,532WF1_ST01,,ns=2;s=1:532WF1_ST01?Value,,"WF for Clinker, Mot Speed FB",RPM,0,1500.0,,,Analog,Sensor,Speed,,,,PV,High,3s,1.0,,,,,1.0,,,,,
,C-SDCW2-CM2-F-PV-532WF2_FT01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Others,532WF2_FT01,,ns=2;s=1:532WF2_FT01?Value,,"Gypsum, Act Feed Rate",TPH,0,23.9,,,Analog,Sensor,Flow,,,,PV,High,3s,1.0,,,,,,,,,,1.0
,C-SDCW2-CM2-R-PV-532WF2_ST01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Others,532WF2_ST01,,ns=2;s=1:532WF2_ST01?Value,,"APF for Gypsum, Mot Speed FB",RPM,0,2800.0,,,Analog,Sensor,Speed,,,,PV,High,3s,1.0,,,,,1.0,,,,,
,C-SDCW2-CM2-P-PV-562BF1_PT01A,Central,SDCW,2,SD01,Cement Mill,2,Dust Collector+Separators,Bag Filter,562BF1_PT01A,,ns=2;s=1:562BF1_PT01A?Value,,"Seperator Bag Filter IL Draft,",mmWC,0,100.0,,,Analog,Sensor,Pressure,Inlet,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-P-PV-562BF1_PT02A,Central,SDCW,2,SD01,Cement Mill,2,Dust Collector+Separators,Bag Filter,562BF1_PT02A,,ns=2;s=1:562BF1_PT02A?Value,,Seperator Bag Filter OL Draft,mmWC,-140,0.0,,,Analog,Sensor,Pressure,Outlet,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-P-PV-562BF1_PT03A,Central,SDCW,2,SD01,Cement Mill,2,Dust Collector+Separators,Bag Filter,562BF1_PT03A,,ns=2;s=1:562BF1_PT03A?Value,,Seperator Bag Filter DP,mmWC,0,200.0,,,Analog,Sensor,Pressure,,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-T-PV-562BF1_TT001,Central,SDCW,2,SD01,Cement Mill,2,Dust Collector,Bag House,562BF1_TT001,,ns=2;s=1:562BF1_TT001?Value,,"Bag House, Inlet Temp",Deg C,0,150.0,,,Analog,Sensor,Temperature,Inlet,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-T-PV-562BF1_TT002,Central,SDCW,2,SD01,Cement Mill,2,Dust Collector,Bag House,562BF1_TT002,,ns=2;s=1:562BF1_TT002?Value,,"Bag House, Outlet Temp",Deg C,0,150.0,,,Analog,Sensor,Temperature,Outlet,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-P-PV-562BF2_PT01,Central,SDCW,2,SD01,Cement Mill,2,Dust Collector,Bag House,562BF2_PT01,,ns=2;s=1:562BF2_PT01?Value,,"Bag House, Inlet Press",mmWG,0,100.0,,,Analog,Sensor,Pressure,Inlet,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-P-PV-562BF2_PT02,Central,SDCW,2,SD01,Cement Mill,2,Dust Collector,Bag House,562BF2_PT02,,ns=2;s=1:562BF2_PT02?Value,,"Bag House, Outlet Press",mmWG,0,100.0,,,Analog,Sensor,Pressure,Outlet,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-P-PV-562BF2_PT03,Central,SDCW,2,SD01,Cement Mill,2,Dust Collector,Bag House,562BF2_PT03,,ns=2;s=1:562BF2_PT03?Value,,"Bag House, Diff Press",mmWG,0,100.0,,,Analog,Sensor,Pressure,,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-T-PV-562BF2_TT02,Central,SDCW,2,SD01,Cement Mill,2,Dust Collector,Bag House,562BF2_TT02,,ns=2;s=1:562BF2_TT02?Value,,"Bag House, Outlet Temp",Deg C,0,100.0,,,Analog,Sensor,Temperature,Outlet,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-O-PV-562BM1_NT01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Others,562BM1_NT01,,ns=2;s=1:562BM1_NT01?Value,,"Mill, Noise Measurement",%,0,100.0,,,Analog,Sensor,Others,,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-P-PV-562BM1_PT01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Others,562BM1_PT01,,ns=2;s=1:562BM1_PT01?Value,,"Mill, Mill inlet Press",mmWG,0,100.0,,,Analog,Sensor,Pressure,Inlet,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-P-PV-562BM1_PT02,Central,SDCW,2,SD01,Cement Mill,2,Mill,Others,562BM1_PT02,,ns=2;s=1:562BM1_PT02?Value,,"Mill, Mill Outlet Press",mmWG,0,100.0,,,Analog,Sensor,Pressure,Outlet,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-P-PV-562BM1_PT03,Central,SDCW,2,SD01,Cement Mill,2,Mill,Others,562BM1_PT03,,ns=2;s=1:562BM1_PT03?Value,,Mill outlet darught -2,mmWC,-800,50.0,,,Analog,Sensor,Pressure,Outlet,,,PV,Low,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-T-PV-562BM1_TB01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Bearing,562BM1_TB01,,ns=2;s=1:562BM1_TB01?Value,,"Mill, Feed End Slide Shoe Brg",Deg C,0,150.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-T-PV-562BM1_TB02,Central,SDCW,2,SD01,Cement Mill,2,Mill,Bearing,562BM1_TB02,,ns=2;s=1:562BM1_TB02?Value,,"Mill, Feed End Slide Shoe Brg",Deg C,0,150.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-T-PV-562BM1_TB03,Central,SDCW,2,SD01,Cement Mill,2,Mill,Bearing,562BM1_TB03,,ns=2;s=1:562BM1_TB03?Value,,"Mill, Feed End Slide Shoe Brg",Deg C,0,150.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-T-PV-562BM1_TB04,Central,SDCW,2,SD01,Cement Mill,2,Mill,Bearing,562BM1_TB04,,ns=2;s=1:562BM1_TB04?Value,,"Mill, Feed End Slide Shoe Brg",Deg C,0,150.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-T-PV-562BM1_TB05,Central,SDCW,2,SD01,Cement Mill,2,Mill,Bearing,562BM1_TB05,,ns=2;s=1:562BM1_TB05?Value,,"Mill, Disch. End SlideShoe Brg",Deg C,0,150.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-T-PV-562BM1_TB06,Central,SDCW,2,SD01,Cement Mill,2,Mill,Bearing,562BM1_TB06,,ns=2;s=1:562BM1_TB06?Value,,"Mill, Disch. End SlideShoe Brg",Deg C,0,150.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-T-PV-562BM1_TB07,Central,SDCW,2,SD01,Cement Mill,2,Mill,Bearing,562BM1_TB07,,ns=2;s=1:562BM1_TB07?Value,,"Mill, Disch. End SlideShoe Brg (Packing Plant Side)",Deg C,0,150.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-T-PV-562BM1_TB08,Central,SDCW,2,SD01,Cement Mill,2,Mill,Bearing,562BM1_TB08,,ns=2;s=1:562BM1_TB08?Value,,"Mill, Disch. End SlideShoe Brg (Mill Side)",Deg C,0,150.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-T-PV-562BM1_TT03_PB,Central,SDCW,2,SD01,Cement Mill,2,Mill,Others,562BM1_TT03_PB,,ns=2;s=1:562BM1_TT03_PB?Value,,Mill Material Temp,Deg C,0,100.0,,,Analog,Sensor,Temperature,Bottom,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-F-PV-562FM1_FT01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Others,562FM1_FT01,,ns=2;s=1:562FM1_FT01?Value,,"Flow Meter, Actual Feed Rate ",TPH,0,310.0,,,Analog,Sensor,Flow,,,,PV,High,3s,1.0,,,,,,,,,,1.0
,C-SDCW2-CM2-P-PV-562FM1_PT01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Others,562FM1_PT01,,ns=2;s=1:562FM1_PT01?Value,,Solid Flow Meter Draught,mmWC,0,100.0,,,Analog,Sensor,Pressure,,,,PV,Medium,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-I-PV-562FN1_IT01,Central,SDCW,2,SD01,Cement Mill,2,Fan,Process Fan,562FN1_IT01,,ns=2;s=1:562FN1_IT01?Value,,VFD FAN CURRENT,Amps,0,122.0,,,Analog,Sensor,Current,,,,PV,High,3s,1.0,,1.0,,,,,,,,
,C-SDCW2-CM2-R-PV-562FN1_ST01,Central,SDCW,2,SD01,Cement Mill,2,Fan,Process Fan,562FN1_ST01,,ns=2;s=1:562FN1_ST01?Value,,VFD FAN SPEED,RPM,0,1480.0,,,Analog,Sensor,Speed,,,,PV,High,3s,1.0,,,,,1.0,,,,,
,C-SDCW2-CM2-I-PV-562FN2_IT01,Central,SDCW,2,SD01,Cement Mill,2,Fan,Process Fan+Mill Fan,562FN2_IT01,,ns=2;s=1:562FN2_IT01?Value,,"Mill Vent Fan, VVFC Curr FB",Amps,0,274.0,,,Analog,Sensor,Current,,,,PV,High,3s,1.0,,1.0,,,,,,,,
,C-SDCW2-CM2-R-PV-562FN2_ST01,Central,SDCW,2,SD01,Cement Mill,2,Fan,Process Fan+Mill Fan,562FN2_ST01,,ns=2;s=1:562FN2_ST01?Value,,"Mill Vent Fan, Speed Feedback",RPM,0,993.0,,,Analog,Sensor,Speed,,,,PV,High,3s,1.0,,,,,1.0,,,,,
,C-SDCW2-CM2-T-PV-562FN2_TB01,Central,SDCW,2,SD01,Cement Mill,2,Fan,Main Drive+Process Fan+Mill Fan,562FN2_TB01,,ns=2;s=1:562FN2_TB01?Value,,"Mill Vent Fan, Motor Brg Temp-DE",Deg C,0,150.0,,,Analog,Sensor,Temperature,DE+DE Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562FN2_TB02,Central,SDCW,2,SD01,Cement Mill,2,Fan,Process Fan,562FN2_TB02,,ns=2;s=1:562FN2_TB02?Value,,"Vent Fan, Motor Brg Temp-NDE",Deg C,0,150.0,,,Analog,Sensor,Temperature,NDE+NDE Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562FN2_TB03,Central,SDCW,2,SD01,Cement Mill,2,Fan,Process Fan+Mill Fan,562FN2_TB03,,ns=2;s=1:562FN2_TB03?Value,,"Mill Vent Fan, Fan DE Brg Temp",Deg C,0,150.0,,,Analog,Sensor,Temperature,DE+DE Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562FN2_TB04,Central,SDCW,2,SD01,Cement Mill,2,Fan,Process Fan+Mill Fan,562FN2_TB04,,ns=2;s=1:562FN2_TB04?Value,,"Mill Vent Fan, Fan NDE Brg Temp",Deg C,0,150.0,,,Analog,Sensor,Temperature,NDE+NDE Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-I-PV-562FN3_IT01,Central,SDCW,2,SD01,Cement Mill,2,Fan,Process Fan+Mill Fan,562FN3_IT01,,ns=2;s=1:562FN3_IT01?Value,,"Mill Fan, Current Feedback",Amps,0,550.0,,,Analog,Sensor,Current,,,,PV,High,3s,1.0,,1.0,,,,,,,,
,C-SDCW2-CM2-R-PV-562FN3_ST01,Central,SDCW,2,SD01,Cement Mill,2,Fan,Process Fan+Mill Fan,562FN3_ST01,,ns=2;s=1:562FN3_ST01?Value,,"Mill Fan, Speed Feedback to DCS",RPM,0,1000.0,,,Analog,Sensor,Speed,,,,PV,High,3s,1.0,,,,,1.0,,,,,
,C-SDCW2-CM2-T-PV-562FN3_TB01,Central,SDCW,2,SD01,Cement Mill,2,Fan,Main Drive+Process Fan+Mill Fan,562FN3_TB01,,ns=2;s=1:562FN3_TB01?Value,,"Mill Fan, Motor DE Brg Temp",Deg C,0,150.0,,,Analog,Sensor,Temperature,DE+DE Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562FN3_TB03,Central,SDCW,2,SD01,Cement Mill,2,Fan,Process Fan+Mill Fan,562FN3_TB03,,ns=2;s=1:562FN3_TB03?Value,,"Mill Fan, DE Fan Brg Temp",Deg C,0,150.0,,,Analog,Sensor,Temperature,DE+DE Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562FN3_TB04,Central,SDCW,2,SD01,Cement Mill,2,Fan,Process Fan+Mill Fan,562FN3_TB04,,ns=2;s=1:562FN3_TB04?Value,,"Mill Fan, NDE Fan Brg Temp",Deg C,0,150.0,,,Analog,Sensor,Temperature,NDE+NDE Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-X-PV-562FN3_VT01,Central,SDCW,2,SD01,Cement Mill,2,Fan,Process Fan+Mill Fan,562FN3_VT01,,ns=2;s=1:562FN3_VT01?Value,,Mill Fan Vibration 1 (DE),mm/sec,0,50.0,,,Analog,Sensor,Vibration,DE,,,PV,High,3s,1.0,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-X-PV-562FN3_VT02,Central,SDCW,2,SD01,Cement Mill,2,Fan,Process Fan+Mill Fan,562FN3_VT02,,ns=2;s=1:562FN3_VT02?Value,,Mill fan Vibration 2 (NDE),mm/sec,0,20.0,,,Analog,Sensor,Vibration,NDE,,,PV,High,3s,1.0,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-S-PV-562LD3_ZT01,Central,SDCW,2,SD01,Cement Mill,2,Regulators,Damper,562LD3_ZT01,,ns=2;s=1:562LD3_ZT01?Value,,Bleed Air Damper Position,%,0,100.0,,,Analog,Sensor,Position,,,,PV,Medium,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-S-PV-562LD4_ZT01,Central,SDCW,2,SD01,Cement Mill,2,Regulators,Damper,562LD4_ZT01,,ns=2;s=1:562LD4_ZT01?Value,,562LD4 Bleed Air Damper Position ,%,0,100.0,,,Analog,Sensor,Position,,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-T-PV-562LQ2_TT01,Central,SDCW,2,SD01,Cement Mill,2,Separators,Bearing,562LQ2_TT01,,ns=2;s=1:562LQ2_TT01?Value,,Tank Oil Temperature (Separator Bearing),Deg C,0,150.0,,,Analog,Sensor,Temperature,Bearing,,,PV,Medium,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562LQ5_TB01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Gear System,562LQ5_TB01,,ns=2;s=1:562LQ5_TB01?Value,,"GB Lub, Input Stage Brg Temp 1",Deg C,0,100.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562LQ5_TB02,Central,SDCW,2,SD01,Cement Mill,2,Mill,Gear System,562LQ5_TB02,,ns=2;s=1:562LQ5_TB02?Value,,"GB Lub, Input Stage Brg Temp 2",Deg C,0,100.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562LQ5_TB03,Central,SDCW,2,SD01,Cement Mill,2,Mill,Gear System,562LQ5_TB03,,ns=2;s=1:562LQ5_TB03?Value,,"GB Lub, Input Stage Brg Temp 3",Deg C,0,100.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562LQ5_TB04,Central,SDCW,2,SD01,Cement Mill,2,Mill,Gear System,562LQ5_TB04,,ns=2;s=1:562LQ5_TB04?Value,,"GB Lub, Input Stage Brg Temp 4",Deg C,0,100.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562LQ5_TB05,Central,SDCW,2,SD01,Cement Mill,2,Mill,Gear System,562LQ5_TB05,,ns=2;s=1:562LQ5_TB05?Value,,"GB Lub, Plan Stage Brg Temp 1",Deg C,0,100.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562LQ5_TB06,Central,SDCW,2,SD01,Cement Mill,2,Mill,Gear System,562LQ5_TB06,,ns=2;s=1:562LQ5_TB06?Value,,"GB Lub, Plan Stage Brg Temp 2",Deg C,0,100.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562LQ5_TB07,Central,SDCW,2,SD01,Cement Mill,2,Mill,Gear System,562LQ5_TB07,,ns=2;s=1:562LQ5_TB07?Value,,"GB Lub, Plan Stage Brg Temp 3",Deg C,0,100.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562LQ5_TB08,Central,SDCW,2,SD01,Cement Mill,2,Mill,Gear System,562LQ5_TB08,,ns=2;s=1:562LQ5_TB08?Value,,"GB Lub, Oil Temp in Tank 14",Deg C,0,100.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,1.0,,,,,,,,,,
,C-SDCW2-CM2-X-PV-562LQ5_VT01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Gear System,562LQ5_VT01,,ns=2;s=1:562LQ5_VT01?Value,,"GB Lub, Vibration Transmitter 1",mm/sec,0,25.4,,,Analog,Sensor,Vibration,,,,PV,High,3s,1.0,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-X-PV-562LQ5_VT02,Central,SDCW,2,SD01,Cement Mill,2,Mill,Gear System,562LQ5_VT02,,ns=2;s=1:562LQ5_VT02?Value,,"GB Lub, Vibration Transmitter 2",mm/sec,0,25.4,,,Analog,Sensor,Vibration,,,,PV,High,3s,1.0,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-X-PV-562LQ5_VT03,Central,SDCW,2,SD01,Cement Mill,2,Mill,Gear System,562LQ5_VT03,,ns=2;s=1:562LQ5_VT03?Value,,"GB Lub, Vibration Transmitter 3",mm/sec,0,25.4,,,Analog,Sensor,Vibration,,,,PV,High,3s,1.0,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-X-PV-562LQ5_VT04,Central,SDCW,2,SD01,Cement Mill,2,Mill,Gear System,562LQ5_VT04,,ns=2;s=1:562LQ5_VT04?Value,,"GB Lub, Vibration Transmitter 4",mm/sec,0,25.4,,,Analog,Sensor,Vibration,,,,PV,High,3s,1.0,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-O-PV-562LQ5_ZS03,Central,SDCW,2,SD01,Cement Mill,2,Mill,Gear System,562LQ5_ZS03,,ns=2;s=1:562LQ5_ZS03?Value,,Axial Pos of output Sensor 1 - Gear Box,mm,-20,20.0,,,Analog,Sensor,Others,,,,PV,High,3s,1.0,1.0,,,,,,,,,
,C-SDCW2-CM2-T-PV-562LQ6_TT01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Bearing,562LQ6_TT01,,ns=2;s=1:562LQ6_TT01?Value,,MILL BEARING LUB.TANK TEMP.,Deg C,0,150.0,,,Analog,Sensor,Temperature,Bearing,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-J-PV-562MD1_JT01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Main Drive,562MD1_JT01,,ns=2;s=1:562MD1_JT01?Value,,"Mill Main Drive, Power Signal",kW,0,7431.0,,,Analog,Sensor,Power,,,,PV,High,3s,1.0,,1.0,,,,,,,,1.0
,C-SDCW2-CM2-T-PV-562MD1_TB01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Main Drive,562MD1_TB01,,ns=2;s=1:562MD1_TB01?Value,,"Mill Main Drive, Motor BrgTemp-1",Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562MD1_TB02,Central,SDCW,2,SD01,Cement Mill,2,Mill,Main Drive,562MD1_TB02,,ns=2;s=1:562MD1_TB02?Value,,"Mill Main Drive, Motor BrgTemp-2",Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,,1.0,,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562MD1_TW01,Central,SDCW,2,SD01,Cement Mill,2,Mill,Main Drive,562MD1_TW01,,ns=2;s=1:562MD1_TW01?Value,,"Mill Main Drive, Motor WdgTemp-1",Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,,,1.0,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562MD1_TW02,Central,SDCW,2,SD01,Cement Mill,2,Mill,Main Drive,562MD1_TW02,,ns=2;s=1:562MD1_TW02?Value,,"Mill Main Drive, Motor WdgTemp-2",Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,,,1.0,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562MD1_TW03,Central,SDCW,2,SD01,Cement Mill,2,Mill,Main Drive,562MD1_TW03,,ns=2;s=1:562MD1_TW03?Value,,"Mill Main Drive, Motor WdgTemp-3",Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,,,1.0,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562MD1_TW04,Central,SDCW,2,SD01,Cement Mill,2,Mill,Main Drive,562MD1_TW04,,ns=2;s=1:562MD1_TW04?Value,,"Mill Main Drive, Motor WdgTemp-4",Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,,,1.0,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562MD1_TW05,Central,SDCW,2,SD01,Cement Mill,2,Mill,Main Drive,562MD1_TW05,,ns=2;s=1:562MD1_TW05?Value,,"Mill Main Drive, Motor WdgTemp-5",Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,,,1.0,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562MD1_TW06,Central,SDCW,2,SD01,Cement Mill,2,Mill,Main Drive,562MD1_TW06,,ns=2;s=1:562MD1_TW06?Value,,"Mill Main Drive, Motor WdgTemp-6",Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,,,1.0,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562MD1_TW07,Central,SDCW,2,SD01,Cement Mill,2,Mill,Main Drive,562MD1_TW07,,ns=2;s=1:562MD1_TW07?Value,,"Mill Main Drive, Motor WdgTemp-7",Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,,,1.0,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562MD1_TW08,Central,SDCW,2,SD01,Cement Mill,2,Mill,Main Drive,562MD1_TW08,,ns=2;s=1:562MD1_TW08?Value,,"Mill Main Drive, Motor WdgTemp-8",Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,,,1.0,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562MD1_TW09,Central,SDCW,2,SD01,Cement Mill,2,Mill,Main Drive,562MD1_TW09,,ns=2;s=1:562MD1_TW09?Value,,"Mill Main Drive, Motor WdgTemp-9",Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,,,1.0,,1.0,,,,,,
,C-SDCW2-CM2-T-PV-562MD1_TW0A,Central,SDCW,2,SD01,Cement Mill,2,Mill,Main Drive,562MD1_TW0A,,ns=2;s=1:562MD1_TW0A?Value,,"Mill Main Drive, Motor WdgTemp10",Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,,,1.0,,1.0,,,,,,
